x,y
2.288,-0.033
2.288,-0.037
2.288,-0.037
2.288,-0.032
2.288,-0.03
2.289,-0.022
2.289,-0.022
2.289,-0.013
2.289,-0.013
2.29,-0.003
2.29,-0.003
2.29,0.005
2.291,0.005
2.291,0.002
2.291,0
2.291,-0.045
2.292,-0.047
2.292,-0.09
2.292,-0.095
2.292,-0.055
2.292,-0.05
2.293,0.022
2.293,0.028
2.293,0.022
2.293,0.02
2.294,0.003
2.294,0.005
2.294,0.003
2.295,0.003
2.295,-0.01
2.295,-0.01
2.295,-0.013
2.296,-0.013
2.296,-0.018
2.296,-0.018
2.296,-0.015
2.296,-0.017
2.297,-0.018
2.297,-0.018
2.297,-0.02
2.297,-0.02
2.298,-0.025
2.298,-0.025
2.298,-0.028
2.299,-0.028
2.299,-0.032
2.299,-0.033
2.299,-0.027
2.3,-0.027
2.3,-0.02
2.3,-0.02
2.3,-0.015
2.3,-0.017
2.301,-0.012
2.301,-0.013
2.301,-0.01
2.301,-0.01
2.302,-0.012
2.302,-0.01
2.302,-0.008
2.303,-0.008
2.303,-0.012
2.303,-0.008
2.303,0
2.304,-0.002
2.304,0.002
2.304,0.002
2.304,-0.002
2.304,0
2.305,-0.02
2.305,-0.02
2.305,-0.042
2.305,-0.043
2.306,-0.057
2.306,-0.057
2.306,-0.062
2.307,-0.062
2.307,-0.057
2.307,-0.057
2.307,-0.048
2.308,-0.048
2.308,-0.047
2.308,-0.047
2.308,-0.048
2.308,-0.048
2.309,-0.045
2.309,-0.047
2.309,-0.04
2.309,-0.038
2.31,-0.035
2.31,-0.035
2.31,-0.032
2.311,-0.033
2.311,-0.032
2.311,-0.033
2.311,-0.027
2.312,-0.027
2.312,-0.015
2.312,-0.015
2.312,-0.01
2.312,-0.008
2.313,-0.012
2.313,-0.008
2.313,-0.017
2.313,-0.017
2.314,-0.028
2.314,-0.03
2.314,-0.038
2.314,-0.038
2.315,-0.048
2.315,-0.048
2.315,-0.053
2.316,-0.052
2.316,-0.048
2.316,-0.052
2.316,-0.047
2.317,-0.045
2.317,-0.033
2.317,-0.033
2.317,-0.022
2.317,-0.022
2.318,-0.015
2.318,-0.018
2.318,-0.025
2.318,-0.025
2.319,-0.028
2.319,-0.028
2.319,-0.022
2.32,-0.02
2.32,0.008
2.32,0.01
2.32,0.043
2.321,0.045
2.321,0.058
2.321,0.058
2.321,0.055
2.321,0.058
2.322,0.07
2.322,0.07
2.322,0.088
2.322,0.007
2.323,0.193
2.323,0.198
2.323,-0.032
2.324,0.235
2.324,-0.135
2.324,-0.142
2.324,-0.2
2.325,-0.215
2.325,-0.152
2.325,-0.148
2.325,-0.095
2.325,-0.093
2.326,-0.077
2.326,-0.077
2.326,-0.065
2.326,-0.065
2.327,-0.057
2.327,-0.057
2.327,-0.048
2.328,-0.05
2.328,-0.042
2.328,-0.042
2.328,-0.037
2.329,-0.037
2.329,-0.022
2.329,-0.022
2.329,-0.015
2.329,-0.013
2.33,-0.015
2.33,-0.013
2.33,-0.005
2.33,-0.007
2.331,-0.002
2.331,-0.003
2.331,-0.008
2.332,-0.008
2.332,-0.01
2.332,-0.008
2.332,-0.012
2.333,-0.008
2.333,-0.003
2.333,-0.003
2.333,0.007
2.333,0.007
2.334,0.013
2.334,0.015
2.334,0.005
2.334,0.005
2.335,-0.053
2.335,-0.057
2.335,-0.145
2.336,-0.145
2.336,-0.095
2.336,-0.09
2.336,0.02
2.337,0.023
2.337,0.092
2.337,0.093
2.337,0.103
2.337,0.095
2.338,0.065
2.338,0.065
2.338,0.043
2.338,0.043
2.339,0.032
2.339,0.032
2.339,0.022
2.34,0.022
2.34,0.012
2.34,0.012
2.34,0.013
2.341,0.013
2.341,0.025
2.341,0.027
2.341,0.07
2.341,0.093
2.342,-0.092
2.342,-0.113
2.342,-0.092
2.342,-0.09
2.343,-0.045
2.343,-0.043
2.343,-0.022
2.344,-0.022
2.344,-0.013
2.344,-0.013
2.344,-0.005
2.345,-0.005
2.345,0.003
2.345,0.003
2.345,0.022
2.345,0.023
2.346,0.04
2.346,0.042
2.346,0.093
2.346,0.097
2.347,0.182
2.347,0.187
2.347,0.257
2.348,0.258
2.348,0.1
2.348,0.095
2.348,0.177
2.349,0.177
2.349,0.14
2.349,0.163
2.349,0.207
2.349,0.208
2.35,0.175
2.35,0.173
2.35,0.085
2.35,0.082
2.351,-0.007
2.351,-0.008
2.351,-0.075
2.352,-0.077
2.352,-0.105
2.352,-0.105
2.352,-0.115
2.353,-0.115
2.353,-0.122
2.353,-0.122
2.353,-0.12
2.353,-0.122
2.354,-0.113
2.354,-0.113
2.354,-0.098
2.354,-0.098
2.355,-0.08
2.355,-0.078
2.355,-0.063
2.356,-0.063
2.356,-0.048
2.356,-0.05
2.356,-0.04
2.357,-0.04
2.357,-0.032
2.357,-0.033
2.357,-0.028
2.357,-0.028
2.358,-0.03
2.358,-0.028
2.358,-0.023
2.358,-0.023
2.359,-0.018
2.359,-0.018
2.359,-0.015
2.36,-0.017
2.36,-0.022
2.36,-0.02
2.36,-0.027
2.361,-0.025
2.361,-0.032
2.361,-0.025
2.361,-0.048
2.361,-0.052
2.362,-0.12
2.362,-0.115
2.362,-0.042
2.362,-0.038
2.363,0.05
2.363,0.05
2.363,0.058
2.364,0.052
2.364,0.02
2.364,0.02
2.364,0.003
2.365,0.003
2.365,-0.003
2.365,-0.003
2.365,0.007
2.365,0.008
2.366,0.025
2.366,0.027
2.366,0.033
2.366,0.033
2.367,0.042
2.367,0.042
2.367,0.045
2.368,0.045
2.368,0.028
2.368,0.027
2.368,-0.027
2.369,-0.028
2.369,-0.06
2.369,-0.058
2.369,0.008
2.369,0.012
2.37,0.057
2.37,0.058
2.37,0.038
2.37,0.037
2.371,0.03
2.371,0.03
2.371,0.027
2.372,0.028
2.372,0.015
2.372,0.015
2.372,0.018
2.373,0.013
2.373,0.015
2.373,0.017
2.373,0.013
2.373,0.017
2.374,0.012
2.374,0.013
2.374,0.008
2.374,0.008
2.375,0.007
2.375,0.008
2.375,0.002
2.376,0.003
2.376,0
2.376,0
2.376,-0.003
2.377,0.002
2.377,-0.002
2.377,0
2.377,0.002
2.377,0
2.378,0.005
2.378,0.003
2.378,0.007
2.378,0.007
2.379,0.015
2.379,0.017
2.379,0.023
2.38,0.023
2.38,0.032
2.38,0.033
2.38,0.03
2.381,0.032
2.381,0.023
2.381,0.025
2.381,0.018
2.381,0.018
2.382,0.015
2.382,0.015
2.382,0.012
2.382,0.013
2.383,0.01
2.383,0.01
2.383,0.013
2.384,0.01
2.384,0.013
2.384,0.012
2.384,0.015
2.385,0.01
2.385,0.008
2.385,0.01
2.385,0.007
2.385,0.008
2.386,0.01
2.386,0.008
2.386,0.007
2.386,0.008
2.387,0.01
2.387,0.01
2.387,0.013
2.388,0.013
2.388,0.015
2.388,0.015
2.388,0.02
2.389,0.02
2.389,0.022
2.389,0.022
2.389,0.018
2.389,0.018
2.39,0.02
2.39,0.02
2.39,0.025
2.39,0.023
2.391,0.027
2.391,0.023
2.391,0.018
2.392,0.018
2.392,0.015
2.392,0.015
2.392,0.012
2.393,0.013
2.393,0.01
2.393,0.013
2.393,0.007
2.393,0.008
2.394,0.003
2.394,0.005
2.394,0.012
2.394,0.012
2.395,0.008
2.395,0.008
2.395,0.012
2.396,0.012
2.396,0.008
2.396,0.012
2.396,-0.003
2.397,-0.003
2.397,-0.02
2.397,-0.023
2.397,-0.02
2.397,-0.022
2.398,-0.015
2.398,-0.015
2.398,-0.008
2.398,-0.008
2.399,-0.007
2.399,-0.007
2.399,-0.002
2.4,-0.002
2.4,0.005
2.4,0.005
2.4,0.01
2.401,0.012
2.401,0.018
2.401,0.017
2.401,0.022
2.401,0.022
2.402,0.025
2.402,0.023
2.402,0.025
2.402,0.025
2.403,0.028
2.403,0.027
2.403,0.023
2.404,0.023
2.404,0.018
2.404,0.02
2.404,0.017
2.405,0.017
2.405,0.012
2.405,0.012
2.405,0.013
2.405,0.012
2.406,0.005
2.406,0.005
2.406,0.003
2.406,0.002
2.407,0
2.407,0
2.407,-0.002
2.408,-0.002
2.408,-0.003
2.408,-0.005
2.408,0
2.409,0
2.409,0.002
2.409,0.003
2.409,0
2.409,0.003
2.41,0.007
2.41,0.007
2.41,0.012
2.41,0.012
2.411,0.02
2.411,0.02
2.411,0.023
2.412,0.023
2.412,0.027
2.412,0.027
2.412,0.023
2.413,0.023
2.413,0.022
2.413,0.023
2.413,0.02
2.413,0.022
2.414,0.025
2.414,0.025
2.414,0.028
2.414,0.028
2.415,0.027
2.415,0.027
2.415,0.032
2.416,0.03
2.416,0.023
2.416,0.023
2.416,0.018
2.417,0.018
2.417,0.013
2.417,0.013
2.417,0.008
2.417,0.01
2.418,0.008
2.418,0.01
2.418,0.018
2.418,0.018
2.419,0.043
2.419,0.043
2.419,0.082
2.42,0.098
2.42,0.062
2.42,0.023
2.42,0.148
2.421,0.242
2.421,0.04
2.421,0.243
2.421,-0.022
2.421,-0.052
2.422,-0.145
2.422,-0.192
2.422,-0.145
2.422,-0.142
2.423,-0.08
2.423,-0.078
2.423,-0.053
2.424,-0.053
2.424,-0.038
2.424,-0.037
2.424,-0.022
2.425,-0.02
2.425,-0.003
2.425,-0.002
2.425,0.01
2.425,0.012
2.426,0.022
2.426,0.02
2.426,0.028
2.426,0.028
2.427,0.027
2.427,0.027
2.427,0.022
2.428,0.022
2.428,0.008
2.428,0.008
2.428,-0.005
2.429,-0.005
2.429,-0.01
2.429,-0.01
2.429,-0.015
2.429,-0.017
2.43,-0.023
2.43,-0.025
2.43,-0.02
2.43,-0.02
2.431,-0.015
2.431,-0.013
2.431,-0.028
2.432,-0.03
2.432,-0.097
2.432,-0.1
2.432,-0.143
2.433,-0.14
2.433,-0.057
2.433,-0.052
2.433,0.033
2.433,0.038
2.434,0.14
2.434,0.163
2.434,0.058
2.434,0.042
2.435,-0.035
2.435,-0.02
2.435,0.02
2.436,0.022
2.436,0.05
2.436,0.05
2.436,0.055
2.437,0.052
2.437,0.047
2.437,0.045
2.437,0.037
2.438,0.037
2.438,0.015
2.438,0.015
2.438,-0.005
2.438,-0.007
2.439,-0.017
2.439,-0.015
2.439,-0.008
2.439,-0.008
2.44,0.008
2.44,0.008
2.44,0.028
2.441,0.03
2.441,0.043
2.441,0.043
2.441,0.04
2.442,0.042
2.442,0.048
2.442,0.047
2.442,0.05
2.442,0.048
2.443,0.045
2.443,0.047
2.443,0.037
2.443,0.037
2.444,0.028
2.444,0.028
2.444,0.023
2.445,0.023
2.445,0.022
2.445,0.02
2.445,0.025
2.446,0.025
2.446,0.03
2.446,0.028
2.446,0.03
2.446,0.03
2.447,0.032
2.447,0.03
2.447,0.02
2.447,0.02
2.448,0
2.448,0
2.448,-0.007
2.449,-0.007
2.449,-0.003
2.449,-0.002
2.449,-0.002
2.45,-0.002
2.45,-0.003
2.45,-0.002
2.45,0
2.45,-0.002
2.451,0.002
2.451,-0.002
2.451,-0.007
2.451,-0.007
2.452,0.003
2.452,0.005
2.452,0.01
2.453,0.01
2.453,0.015
2.453,0.012
2.453,0.015
2.454,0.013
2.454,0.017
2.454,0.015
2.454,0.025
2.454,0.025
2.455,0.042
2.455,0.043
2.455,0.073
2.455,0.075
2.456,0.118
2.456,0.122
2.456,0.173
2.457,0.167
2.457,0.222
2.457,0.16
2.457,-0.005
2.458,0.037
2.458,-0.002
2.458,0.018
2.458,0.068
2.458,0.068
2.459,0.1
2.459,0.1
2.459,0.077
2.459,0.073
2.46,0.03
2.46,0.028
2.46,-0.008
2.461,-0.01
2.461,-0.033
2.461,-0.035
2.461,-0.05
2.462,-0.052
2.462,-0.063
2.462,-0.063
2.462,-0.068
2.462,-0.068
2.463,-0.072
2.463,-0.07
2.463,-0.072
2.463,-0.072
2.464,-0.068
2.464,-0.068
2.464,-0.063
2.465,-0.063
2.465,-0.073
2.465,-0.073
2.465,-0.088
2.466,-0.087
2.466,-0.123
2.466,-0.123
2.466,-0.15
2.466,-0.152
2.467,-0.162
2.467,-0.148
2.467,-0.03
2.467,-0.023
2.468,0.077
2.468,0.078
2.468,0.107
2.469,0.108
2.469,0.097
2.469,0.097
2.469,0.063
2.47,0.063
2.47,0.045
2.47,0.043
2.47,0.022
2.47,0.022
2.471,0.015
2.471,0.017
2.471,0.018
2.471,0.015
2.472,0.01
2.472,0.01
2.472,-0.008
2.473,-0.01
2.473,-0.02
2.473,-0.018
2.473,-0.012
2.474,-0.012
2.474,0
2.474,0
2.474,0.012
2.474,0.012
2.475,0.018
2.475,0.018
2.475,0.02
2.475,0.02
2.476,0.017
2.476,0.018
2.476,0.013
2.477,0.013
2.477,0.017
2.477,0.015
2.477,0.018
2.478,0.018
2.478,0.017
2.478,0.017
2.478,0.012
2.478,0.012
2.479,0.008
2.479,0.008
2.479,0.005
2.479,0.003
2.48,0.007
2.48,0.007
2.48,0.01
2.481,0.008
2.481,0.012
2.481,0.01
2.481,0.012
2.482,0.013
2.482,0.01
2.482,0.01
2.482,0.013
2.482,0.013
2.483,0.017
2.483,0.017
2.483,0.022
2.483,0.017
2.484,0.02
2.484,0.018
2.484,0.017
2.485,0.017
2.485,0.013
2.485,0.013
2.485,0.01
2.486,0.012
2.486,0.008
2.486,0.008
2.486,0
2.486,0.002
2.487,0
2.487,0
2.487,-0.002
2.487,0
2.488,-0.002
2.488,0
2.488,0.003
2.489,0.003
2.489,0.008
2.489,0.008
2.489,0.005
2.49,0.003
2.49,0.002
2.49,0.003
2.49,-0.002
2.49,-0.002
2.491,0.008
2.491,0.008
2.491,0.028
2.491,0.03
2.492,0.04
2.492,0.042
2.492,0.033
2.493,0.033
2.493,0.015
2.493,0.015
2.493,0.007
2.494,0.007
2.494,0
2.494,0
2.494,0.008
2.494,0.008
2.495,0.017
2.495,0.017
2.495,0.022
2.495,0.022
2.496,0.023
2.496,0.023
2.496,0.028
2.497,0.025
2.497,0.028
2.497,0.027
2.497,0.03
2.498,0.03
2.498,0.035
2.498,0.033
2.498,0.038
2.498,0.037
2.499,0.04
2.499,0.038
2.499,0.042
2.499,0.038
2.5,0.032
2.5,0.032
2.5,0.022
2.501,0.022
2.501,0.017
2.501,0.02
2.501,0.013
2.502,0.013
2.502,0.025
2.502,0.1
2.502,0.025
2.502,0.05
2.503,0.052
2.503,0.085
2.503,0.102
2.503,0.047
2.504,0.023
2.504,0.195
2.504,0.192
2.505,-0.008
2.505,0.222
2.505,-0.118
2.505,-0.12
2.506,-0.193
2.506,-0.192
2.506,-0.108
2.506,-0.107
2.506,-0.063
2.507,-0.063
2.507,-0.047
2.507,-0.047
2.507,-0.038
2.508,-0.038
2.508,-0.03
2.508,-0.03
2.509,-0.022
2.509,-0.023
2.509,-0.017
2.509,-0.017
2.51,-0.002
2.51,-0.002
2.51,0.013
2.51,0.013
2.51,0.017
2.511,0.012
2.511,0.005
2.511,0.005
2.511,0.003
2.512,0.003
2.512,0.01
2.512,0.01
2.513,0.017
2.513,0.018
2.513,0.015
2.513,0.018
2.514,0.008
2.514,0.007
2.514,-0.045
2.514,-0.048
2.514,-0.132
2.515,-0.133
2.515,-0.098
2.515,-0.093
2.515,0.007
2.516,0.012
2.516,0.087
2.516,0.088
2.517,0.095
2.517,0.09
2.517,0.058
2.517,0.058
2.518,0.043
2.518,0.042
2.518,0.037
2.518,0.04
2.518,0.037
2.519,0.038
2.519,0.03
2.519,0.03
2.519,0.023
2.52,0.023
2.52,0.018
2.52,0.018
2.521,0.012
2.521,0.012
2.521,0.007
2.521,0.007
2.522,0.005
2.522,0.007
2.522,0.005
2.522,0.005
2.522,0.008
2.523,0.008
2.523,0.005
2.523,0.008
2.523,0.005
2.524,0.005
2.524,0.002
2.524,0.002
2.525,0.007
2.525,0.005
2.525,0.012
2.525,0.012
2.526,0.018
2.526,0.018
2.526,0.022
2.526,0.022
2.526,0.012
2.527,0.012
2.527,0.003
2.527,0.002
2.527,0.005
2.528,0.003
2.528,0.01
2.528,0.008
2.529,0.012
2.529,0.012
2.529,0.008
2.529,0.008
2.53,0.002
2.53,0.002
2.53,0.023
2.53,0.027
2.53,0.08
2.531,0.077
2.531,-0.09
2.531,-0.087
2.531,-0.045
2.532,-0.043
2.532,-0.013
2.532,-0.012
2.533,0.005
2.533,0.005
2.533,0.015
2.533,0.015
2.534,0.02
2.534,0.018
2.534,0.017
2.534,0.017
2.534,0.01
2.535,0.01
2.535,0.005
2.535,0.003
2.535,-0.003
2.536,-0.003
2.536,-0.012
2.536,-0.012
2.537,-0.015
2.537,-0.015
2.537,-0.018
2.537,-0.018
2.538,-0.017
2.538,-0.017
2.538,-0.02
2.538,-0.018
2.538,-0.012
2.539,-0.013
2.539,-0.007
2.539,-0.007
2.539,-0.002
2.54,-0.002
2.54,-0.005
2.54,-0.007
2.541,-0.015
2.541,-0.015
2.541,-0.02
2.541,-0.018
2.542,-0.02
2.542,-0.017
2.542,-0.02
2.542,-0.02
2.542,-0.017
2.543,-0.017
2.543,-0.015
2.543,-0.015
2.543,-0.012
2.544,-0.013
2.544,-0.01
2.544,-0.01
2.545,0.002
2.545,0.003
2.545,0.013
2.545,0.013
2.546,0.008
2.546,0.008
2.546,0.003
2.546,0.003
2.546,0
2.547,0
2.547,0.005
2.547,0.005
2.547,0.01
2.548,0.01
2.548,0.007
2.548,0.007
2.549,0.012
2.549,0.008
2.549,0.013
2.549,0.013
2.55,0.025
2.55,0.025
2.55,0.032
2.55,0.03
2.55,0.018
2.551,0.018
2.551,0.012
2.551,0.012
2.551,0.013
2.552,0.013
2.552,0.008
2.552,0.008
2.553,0.003
2.553,0.003
2.553,0
2.553,0
2.554,-0.002
2.554,-0.002
2.554,-0.003
2.554,-0.003
2.554,-0.002
2.555,-0.002
2.555,0
2.555,0
2.555,0.003
2.556,0.003
2.556,0.008
2.556,0.008
2.557,0.012
2.557,0.012
2.557,0.005
2.557,0.003
2.558,-0.033
2.558,-0.037
2.558,-0.073
2.558,-0.078
2.558,-0.038
2.559,-0.033
2.559,0.035
2.559,0.04
2.559,0.028
2.56,0.027
2.56,0.012
2.56,0.013
2.561,0.003
2.561,0.002
2.561,-0.023
2.561,-0.025
2.562,-0.038
2.562,-0.038
2.562,-0.045
2.562,-0.043
2.562,-0.035
2.563,-0.035
2.563,-0.028
2.563,-0.028
2.563,-0.022
2.564,-0.022
2.564,-0.023
2.564,-0.022
2.564,-0.015
2.565,-0.015
2.565,-0.003
2.565,-0.003
2.566,-0.017
2.566,-0.018
2.566,-0.023
2.566,-0.022
2.567,-0.012
2.567,-0.012
2.567,0.002
2.567,0.003
2.567,0.018
2.568,0.018
2.568,0.025
2.568,0.027
2.568,0.037
2.569,0.037
2.569,0.047
2.569,0.047
2.57,0.063
2.57,0.065
2.57,0.093
2.57,0.095
2.571,0.157
2.571,0.15
2.571,0.213
2.571,0.193
2.571,-0.038
2.572,-0.083
2.572,-0.015
2.572,-0.017
2.572,0.033
2.573,0.037
2.573,0.098
2.573,0.098
2.574,0.075
2.574,0.072
2.574,0.012
2.574,0.01
2.575,-0.05
2.575,-0.052
2.575,-0.117
2.575,-0.122
2.575,-0.24
2.576,-0.243
2.576,-0.2
2.576,-0.197
2.576,-0.108
2.577,-0.105
2.577,-0.065
2.577,-0.065
2.578,-0.048
2.578,-0.048
2.578,-0.038
2.578,-0.037
2.579,-0.042
2.579,-0.043
2.579,-0.053
2.579,-0.053
2.579,-0.062
2.58,-0.063
2.58,-0.06
2.58,-0.063
2.58,-0.058
2.581,-0.06
2.581,-0.055
2.581,-0.055
2.582,-0.042
2.582,-0.04
2.582,-0.027
2.582,-0.025
2.583,-0.022
2.583,-0.02
2.583,-0.023
2.583,-0.022
2.583,-0.033
2.584,-0.035
2.584,-0.042
2.584,-0.043
2.584,-0.04
2.585,-0.04
2.585,-0.022
2.585,-0.02
2.586,0.03
2.586,0.033
2.586,0.068
2.586,0.062
2.587,0.002
2.587,0.172
2.587,0.008
2.587,-0.02
2.587,0.185
2.588,0.175
2.588,-0.148
2.588,-0.15
2.588,-0.218
2.589,-0.178
2.589,-0.107
2.589,-0.105
2.59,-0.077
2.59,-0.077
2.59,-0.068
2.59,-0.065
2.591,-0.07
2.591,-0.07
2.591,-0.063
2.591,-0.063
2.591,-0.048
2.592,-0.048
2.592,-0.037
2.592,-0.035
2.592,-0.04
2.593,-0.038
2.593,-0.03
2.593,-0.03
2.594,-0.027
2.594,-0.027
2.594,-0.028
2.594,-0.027
2.595,-0.035
2.595,-0.033
2.595,-0.027
2.595,-0.027
2.595,-0.055
2.596,-0.058
2.596,-0.132
2.596,-0.135
2.596,-0.147
2.597,-0.135
2.597,-0.028
2.597,-0.025
2.598,0.045
2.598,0.048
2.598,0.067
2.598,0.062
2.599,0.028
2.599,0.027
2.599,-0.005
2.599,-0.007
2.599,-0.018
2.6,-0.02
2.6,-0.023
2.6,-0.022
2.6,-0.025
2.601,-0.022
2.601,-0.02
2.601,-0.018
2.602,-0.015
2.602,-0.013
2.602,-0.017
2.602,-0.013
2.603,-0.008
2.603,-0.01
2.603,-0.002
2.603,-0.002
2.603,0.002
2.604,0
2.604,0.005
2.604,0.005
2.604,0.012
2.605,0.012
2.605,0.018
2.605,0.018
2.606,0.025
2.606,0.025
2.606,0.03
2.606,0.03
2.607,0.027
2.607,0.025
2.607,0.015
2.607,0.015
2.607,0.002
2.608,0
2.608,-0.01
2.608,-0.008
2.608,-0.012
2.609,-0.015
2.609,-0.01
2.609,-0.01
2.61,-0.002
2.61,-0.002
2.61,0.008
2.61,0.008
2.611,0.02
2.611,0.018
2.611,0.022
2.611,0.018
2.611,0.005
2.612,0.003
2.612,-0.01
2.612,-0.01
2.612,-0.017
2.613,-0.018
2.613,-0.013
2.613,-0.015
2.614,-0.012
2.614,-0.012
2.614,-0.01
2.614,-0.01
2.615,-0.013
2.615,-0.013
2.615,-0.012
2.615,-0.013
2.615,-0.01
2.616,-0.01
2.616,-0.008
2.616,-0.008
2.616,-0.005
2.617,-0.005
2.617,-0.01
2.617,-0.01
2.618,-0.017
2.618,-0.018
2.618,-0.015
2.618,-0.015
2.619,-0.013
2.619,-0.013
2.619,-0.015
2.619,-0.015
2.619,-0.012
2.62,-0.012
2.62,-0.008
2.62,-0.008
2.62,-0.007
2.621,-0.007
2.621,0
2.621,0
2.622,0.005
2.622,0.005
2.622,0.012
2.622,0.013
2.623,0.02
2.623,0.02
2.623,0.042
2.623,0.045
2.623,0.098
2.624,0.098
2.624,-0.078
2.624,-0.078
2.624,-0.055
2.625,-0.053
2.625,-0.032
2.625,-0.032
2.626,-0.018
2.626,-0.018
2.626,-0.013
2.626,-0.013
2.627,-0.012
2.627,-0.012
2.627,-0.008
2.627,-0.008
2.627,-0.005
2.628,-0.005
2.628,0.002
2.628,0.002
2.628,0.01
2.629,0.01
2.629,0.02
2.629,0.02
2.63,0.023
2.63,0.023
2.63,0.027
2.63,0.027
2.631,0.028
2.631,0.027
2.631,0.02
2.631,0.02
2.631,0.01
2.632,0.008
2.632,-0.007
2.632,-0.007
2.632,-0.017
2.633,-0.017
2.633,-0.022
2.633,-0.018
2.634,-0.022
2.634,-0.022
2.634,-0.013
2.634,-0.012
2.635,0
2.635,0.002
2.635,0.013
2.635,0.015
2.635,0.022
2.636,0.022
2.636,0.015
2.636,0.015
2.636,0.013
2.637,0.015
2.637,0.013
2.637,0.015
2.638,0.012
2.638,0.013
2.638,0.012
2.638,0.012
2.639,0.01
2.639,0.012
2.639,0.02
2.639,0.02
2.639,0.013
2.64,0.013
2.64,0.008
2.64,0.008
2.64,0.002
2.641,0.003
2.641,0
2.641,0.003
2.642,0.008
2.642,0.008
2.642,0.012
2.642,0.01
2.643,0.013
2.643,0.012
2.643,0.015
2.643,0.013
2.643,0.018
2.644,0.017
2.644,0.015
2.644,0.015
2.644,0.012
2.645,0.012
2.645,0.008
2.645,0.01
2.646,0.007
2.646,0.007
2.646,0.008
2.646,0.008
2.647,0.01
2.647,0.01
2.647,0.013
2.647,0.015
2.647,0.012
2.648,0.012
2.648,0.007
2.648,0.007
2.648,0.013
2.649,0.013
2.649,0.017
2.649,0.017
2.65,0.008
2.65,0.008
2.65,-0.028
2.65,-0.03
2.651,-0.06
2.651,-0.063
2.651,-0.022
2.651,-0.018
2.651,0.045
2.652,0.048
2.652,0.042
2.652,0.04
2.652,0.032
2.653,0.038
2.653,0.05
2.653,0.05
2.654,0.058
2.654,0.057
2.654,0.067
2.654,0.06
2.655,0.057
2.655,0.06
2.655,0.057
2.655,0.058
2.655,0.055
2.656,0.055
2.656,0.06
2.656,0.062
2.656,0.068
2.657,0.07
2.657,0.073
2.657,0.072
2.658,0.067
2.658,0.067
2.658,0.062
2.658,0.062
2.659,0.055
2.659,0.055
2.659,0.05
2.659,0.05
2.659,0.047
2.66,0.048
2.66,0.043
2.66,0.045
2.66,0.042
2.661,0.042
2.661,0.033
2.661,0.033
2.662,0.027
2.662,0.027
2.662,0.023
2.662,0.025
2.663,0.028
2.663,0.027
2.663,0.032
2.663,0.032
2.663,0.038
2.664,0.038
2.664,0.037
2.664,0.037
2.664,0.04
2.665,0.038
2.665,0.042
2.665,0.042
2.666,0.05
2.666,0.05
2.666,0.047
2.666,0.047
2.667,0.045
2.667,0.047
2.667,0.042
2.667,0.043
2.667,0.038
2.668,0.038
2.668,0.035
2.668,0.035
2.668,0.037
2.669,0.037
2.669,0.032
2.669,0.033
2.67,0.03
2.67,0.03
2.67,0.028
2.67,0.032
2.671,0.028
2.671,0.028
2.671,0.022
2.671,0.022
2.671,0.015
2.672,0.015
2.672,0.007
2.672,0.008
2.672,0.005
2.673,0.005
2.673,0.007
2.673,0.003
2.674,0.02
2.674,0.02
2.674,0.055
2.674,0.057
2.675,0.073
2.675,0.073
2.675,0.075
2.675,0.073
2.675,0.075
2.676,0.073
2.676,0.068
2.676,0.068
2.676,0.07
2.677,0.068
2.677,0.075
2.677,0.073
2.678,0.1
2.678,0.102
2.678,0.153
2.678,0.158
2.679,0.23
2.679,0.238
2.679,0.078
2.679,0.065
2.679,-0.057
2.68,-0.042
2.68,0.03
2.68,0.032
2.68,0.11
2.681,0.113
2.681,0.138
2.681,0.137
2.682,0.107
2.682,0.105
2.682,0.057
2.682,0.055
2.683,0.017
2.683,0.008
2.683,0.017
2.683,0.017
2.683,0.03
2.684,0.042
2.684,-0.002
2.684,-0.02
2.684,0.115
2.685,0.078
2.685,-0.068
2.685,0.12
2.686,-0.178
2.686,-0.175
2.686,-0.243
2.686,-0.232
2.687,-0.138
2.687,-0.135
2.687,-0.1
2.687,-0.092
2.688,-0.102
2.688,-0.102
2.688,-0.2
2.688,-0.207
2.688,-0.303
2.689,-0.292
2.689,-0.15
2.689,-0.142
2.689,-0.002
2.69,0.002
2.69,0.067
2.69,0.07
2.691,0.053
2.691,0.053
2.691,0.023
2.691,0.022
2.692,0.003
2.692,0.002
2.692,-0.005
2.692,-0.005
2.692,-0.007
2.693,-0.007
2.693,-0.015
2.693,-0.015
2.693,-0.023
2.694,-0.023
2.694,-0.03
2.694,-0.032
2.695,-0.03
2.695,-0.032
2.695,-0.028
2.695,-0.027
2.696,-0.03
2.696,-0.027
2.696,-0.03
2.696,-0.03
2.696,-0.032
2.697,-0.03
2.697,-0.027
2.697,-0.028
2.697,-0.023
2.698,-0.023
2.698,-0.02
2.698,-0.02
2.699,-0.017
2.699,-0.017
2.699,-0.015
2.699,-0.017
2.7,-0.015
2.7,-0.013
2.7,-0.017
2.7,-0.017
2.7,-0.015
2.701,-0.017
2.701,-0.02
2.701,-0.022
2.701,-0.018
2.702,-0.022
2.702,-0.018
2.702,-0.02
2.703,-0.023
2.703,-0.023
2.703,-0.022
2.703,-0.023
2.704,-0.018
2.704,-0.018
2.704,-0.007
2.704,-0.005
2.704,0.01
2.705,0.01
2.705,0.018
